ID,Hits,Misses,False Positives,Manual Count,Auto Count,Difference,Absolute Difference,Accuracy,Absolute Difference in Accuracy,Errors,Errors per MC,Threshold,Lower Hue,Upper Hue,Pixel Size
10005_1.1_01_ARC1,18,2,3,20,21,-1,1,1.050,0.050,5,0.250,MaxEntropy,50,109,100
10005_1.1_01_ARC1,18,2,2,20,20,0,0,1.000,0.000,4,0.200,MaxEntropy,50,109,110
10005_1.1_01_ARC1,18,2,2,20,20,0,0,1.000,0.000,4,0.200,MaxEntropy,50,109,120
10005_1.1_01_ARC1,18,2,1,20,19,1,1,0.950,0.050,3,0.150,MaxEntropy,50,109,130
10005_1.1_01_ARC1,18,2,4,20,22,-2,2,1.100,0.100,6,0.300,MaxEntropy,50,113,100
10005_1.1_01_ARC1,18,2,2,20,20,0,0,1.000,0.000,4,0.200,MaxEntropy,50,113,110
10005_1.1_01_ARC1,18,2,2,20,20,0,0,1.000,0.000,4,0.200,MaxEntropy,50,113,120
10005_1.1_01_ARC1,18,2,1,20,19,1,1,0.950,0.050,3,0.150,MaxEntropy,50,113,130
10005_1.1_01_ARC1,17,3,1,20,18,2,2,0.900,0.100,4,0.200,MaxEntropy,58,109,100
10005_1.1_01_ARC1,17,3,1,20,18,2,2,0.900,0.100,4,0.200,MaxEntropy,58,109,110
10005_1.1_01_ARC1,17,3,0,20,17,3,3,0.850,0.150,3,0.150,MaxEntropy,58,109,120
10005_1.1_01_ARC1,17,3,0,20,17,3,3,0.850,0.150,3,0.150,MaxEntropy,58,109,130
10005_1.1_01_ARC1,17,3,2,20,19,1,1,0.950,0.050,5,0.250,MaxEntropy,58,113,100
10005_1.1_01_ARC1,17,3,1,20,18,2,2,0.900,0.100,4,0.200,MaxEntropy,58,113,110
10005_1.1_01_ARC1,17,3,1,20,18,2,2,0.900,0.100,4,0.200,MaxEntropy,58,113,120
10005_1.1_01_ARC1,17,3,0,20,17,3,3,0.850,0.150,3,0.150,MaxEntropy,58,113,130
10005_1.1_01_ARC1,16,4,0,20,16,4,4,0.800,0.200,4,0.200,MaxEntropy,66,109,100
10005_1.1_01_ARC1,16,4,0,20,16,4,4,0.800,0.200,4,0.200,MaxEntropy,66,109,110
10005_1.1_01_ARC1,15,5,0,20,15,5,5,0.750,0.250,5,0.250,MaxEntropy,66,109,120
10005_1.1_01_ARC1,15,5,0,20,15,5,5,0.750,0.250,5,0.250,MaxEntropy,66,109,130
10005_1.1_01_ARC1,16,4,1,20,17,3,3,0.850,0.150,5,0.250,MaxEntropy,66,113,100
10005_1.1_01_ARC1,16,4,0,20,16,4,4,0.800,0.200,4,0.200,MaxEntropy,66,113,110
10005_1.1_01_ARC1,15,5,0,20,15,5,5,0.750,0.250,5,0.250,MaxEntropy,66,113,120
10005_1.1_01_ARC1,15,5,0,20,15,5,5,0.750,0.250,5,0.250,MaxEntropy,66,113,130
10005_1.1_01_ARC1,13,7,0,20,13,7,7,0.650,0.350,7,0.350,MaxEntropy,74,109,100
10005_1.1_01_ARC1,13,7,0,20,13,7,7,0.650,0.350,7,0.350,MaxEntropy,74,109,110
10005_1.1_01_ARC1,12,8,0,20,12,8,8,0.600,0.400,8,0.400,MaxEntropy,74,109,120
10005_1.1_01_ARC1,10,10,0,20,10,10,10,0.500,0.500,10,0.500,MaxEntropy,74,109,130
10005_1.1_01_ARC1,14,6,0,20,14,6,6,0.700,0.300,6,0.300,MaxEntropy,74,113,100
10005_1.1_01_ARC1,14,6,0,20,14,6,6,0.700,0.300,6,0.300,MaxEntropy,74,113,110
10005_1.1_01_ARC1,14,6,0,20,14,6,6,0.700,0.300,6,0.300,MaxEntropy,74,113,120
10005_1.1_01_ARC1,12,8,0,20,12,8,8,0.600,0.400,8,0.400,MaxEntropy,74,113,130
10005_1.1_01_ARC1,18,2,5,20,23,-3,3,1.150,0.150,7,0.350,Moments,50,109,100
10005_1.1_01_ARC1,18,2,4,20,22,-2,2,1.100,0.100,6,0.300,Moments,50,109,110
10005_1.1_01_ARC1,18,2,3,20,21,-1,1,1.050,0.050,5,0.250,Moments,50,109,120
10005_1.1_01_ARC1,18,2,2,20,20,0,0,1.000,0.000,4,0.200,Moments,50,109,130
10005_1.1_01_ARC1,18,2,7,20,25,-5,5,1.250,0.250,9,0.450,Moments,50,113,100
10005_1.1_01_ARC1,18,2,6,20,24,-4,4,1.200,0.200,8,0.400,Moments,50,113,110
10005_1.1_01_ARC1,18,2,4,20,22,-2,2,1.100,0.100,6,0.300,Moments,50,113,120
10005_1.1_01_ARC1,18,2,3,20,21,-1,1,1.050,0.050,5,0.250,Moments,50,113,130
10005_1.1_01_ARC1,17,3,3,20,20,0,0,1.000,0.000,6,0.300,Moments,58,109,100
10005_1.1_01_ARC1,17,3,2,20,19,1,1,0.950,0.050,5,0.250,Moments,58,109,110
10005_1.1_01_ARC1,17,3,1,20,18,2,2,0.900,0.100,4,0.200,Moments,58,109,120
10005_1.1_01_ARC1,17,3,1,20,18,2,2,0.900,0.100,4,0.200,Moments,58,109,130
10005_1.1_01_ARC1,17,3,3,20,20,0,0,1.000,0.000,6,0.300,Moments,58,113,100
10005_1.1_01_ARC1,17,3,2,20,19,1,1,0.950,0.050,5,0.250,Moments,58,113,110
10005_1.1_01_ARC1,17,3,2,20,19,1,1,0.950,0.050,5,0.250,Moments,58,113,120
10005_1.1_01_ARC1,17,3,1,20,18,2,2,0.900,0.100,4,0.200,Moments,58,113,130
10005_1.1_01_ARC1,16,4,1,20,17,3,3,0.850,0.150,5,0.250,Moments,66,109,100
10005_1.1_01_ARC1,16,4,1,20,17,3,3,0.850,0.150,5,0.250,Moments,66,109,110
10005_1.1_01_ARC1,15,5,0,20,15,5,5,0.750,0.250,5,0.250,Moments,66,109,120
10005_1.1_01_ARC1,15,5,0,20,15,5,5,0.750,0.250,5,0.250,Moments,66,109,130
10005_1.1_01_ARC1,16,4,2,20,18,2,2,0.900,0.100,6,0.300,Moments,66,113,100
10005_1.1_01_ARC1,16,4,1,20,17,3,3,0.850,0.150,5,0.250,Moments,66,113,110
10005_1.1_01_ARC1,15,5,1,20,16,4,4,0.800,0.200,6,0.300,Moments,66,113,120
10005_1.1_01_ARC1,15,5,1,20,16,4,4,0.800,0.200,6,0.300,Moments,66,113,130
10005_1.1_01_ARC1,14,6,0,20,14,6,6,0.700,0.300,6,0.300,Moments,74,109,100
10005_1.1_01_ARC1,14,6,0,20,14,6,6,0.700,0.300,6,0.300,Moments,74,109,110
10005_1.1_01_ARC1,12,8,0,20,12,8,8,0.600,0.400,8,0.400,Moments,74,109,120
10005_1.1_01_ARC1,11,9,0,20,11,9,9,0.550,0.450,9,0.450,Moments,74,109,130
10005_1.1_01_ARC1,15,5,1,20,16,4,4,0.800,0.200,6,0.300,Moments,74,113,100
10005_1.1_01_ARC1,15,5,1,20,16,4,4,0.800,0.200,6,0.300,Moments,74,113,110
10005_1.1_01_ARC1,15,5,0,20,15,5,5,0.750,0.250,5,0.250,Moments,74,113,120
10005_1.1_01_ARC1,14,6,0,20,14,6,6,0.700,0.300,6,0.300,Moments,74,113,130
10005_1.1_01_ARC1,18,2,7,20,25,-5,5,1.250,0.250,9,0.450,Otsu,50,109,100
10005_1.1_01_ARC1,18,2,6,20,24,-4,4,1.200,0.200,8,0.400,Otsu,50,109,110
10005_1.1_01_ARC1,18,2,4,20,22,-2,2,1.100,0.100,6,0.300,Otsu,50,109,120
10005_1.1_01_ARC1,18,2,4,20,22,-2,2,1.100,0.100,6,0.300,Otsu,50,109,130
10005_1.1_01_ARC1,18,2,8,20,26,-6,6,1.300,0.300,10,0.500,Otsu,50,113,100
10005_1.1_01_ARC1,18,2,7,20,25,-5,5,1.250,0.250,9,0.450,Otsu,50,113,110
10005_1.1_01_ARC1,18,2,6,20,24,-4,4,1.200,0.200,8,0.400,Otsu,50,113,120
10005_1.1_01_ARC1,18,2,4,20,22,-2,2,1.100,0.100,6,0.300,Otsu,50,113,130
10005_1.1_01_ARC1,17,3,3,20,20,0,0,1.000,0.000,6,0.300,Otsu,58,109,100
10005_1.1_01_ARC1,17,3,3,20,20,0,0,1.000,0.000,6,0.300,Otsu,58,109,110
10005_1.1_01_ARC1,17,3,2,20,19,1,1,0.950,0.050,5,0.250,Otsu,58,109,120
10005_1.1_01_ARC1,17,3,1,20,18,2,2,0.900,0.100,4,0.200,Otsu,58,109,130
10005_1.1_01_ARC1,17,3,4,20,21,-1,1,1.050,0.050,7,0.350,Otsu,58,113,100
10005_1.1_01_ARC1,17,3,3,20,20,0,0,1.000,0.000,6,0.300,Otsu,58,113,110
10005_1.1_01_ARC1,17,3,3,20,20,0,0,1.000,0.000,6,0.300,Otsu,58,113,120
10005_1.1_01_ARC1,17,3,1,20,18,2,2,0.900,0.100,4,0.200,Otsu,58,113,130
10005_1.1_01_ARC1,16,4,1,20,17,3,3,0.850,0.150,5,0.250,Otsu,66,109,100
10005_1.1_01_ARC1,16,4,1,20,17,3,3,0.850,0.150,5,0.250,Otsu,66,109,110
10005_1.1_01_ARC1,15,5,1,20,16,4,4,0.800,0.200,6,0.300,Otsu,66,109,120
10005_1.1_01_ARC1,15,5,0,20,15,5,5,0.750,0.250,5,0.250,Otsu,66,109,130
10005_1.1_01_ARC1,16,4,2,20,18,2,2,0.900,0.100,6,0.300,Otsu,66,113,100
10005_1.1_01_ARC1,16,4,1,20,17,3,3,0.850,0.150,5,0.250,Otsu,66,113,110
10005_1.1_01_ARC1,15,5,1,20,16,4,4,0.800,0.200,6,0.300,Otsu,66,113,120
10005_1.1_01_ARC1,15,5,1,20,16,4,4,0.800,0.200,6,0.300,Otsu,66,113,130
10005_1.1_01_ARC1,14,6,0,20,14,6,6,0.700,0.300,6,0.300,Otsu,74,109,100
10005_1.1_01_ARC1,14,6,0,20,14,6,6,0.700,0.300,6,0.300,Otsu,74,109,110
10005_1.1_01_ARC1,13,7,0,20,13,7,7,0.650,0.350,7,0.350,Otsu,74,109,120
10005_1.1_01_ARC1,11,9,0,20,11,9,9,0.550,0.450,9,0.450,Otsu,74,109,130
10005_1.1_01_ARC1,15,5,1,20,16,4,4,0.800,0.200,6,0.300,Otsu,74,113,100
10005_1.1_01_ARC1,15,5,1,20,16,4,4,0.800,0.200,6,0.300,Otsu,74,113,110
10005_1.1_01_ARC1,15,5,1,20,16,4,4,0.800,0.200,6,0.300,Otsu,74,113,120
10005_1.1_01_ARC1,14,6,0,20,14,6,6,0.700,0.300,6,0.300,Otsu,74,113,130
10005_1.1_01_ARC1,17,3,77,20,94,-74,74,4.700,3.700,80,4.000,Triangle,50,109,100
10005_1.1_01_ARC1,17,3,65,20,82,-62,62,4.100,3.100,68,3.400,Triangle,50,109,110
10005_1.1_01_ARC1,17,3,56,20,73,-53,53,3.650,2.650,59,2.950,Triangle,50,109,120
10005_1.1_01_ARC1,17,3,50,20,67,-47,47,3.350,2.350,53,2.650,Triangle,50,109,130
10005_1.1_01_ARC1,17,3,93,20,110,-90,90,5.500,4.500,96,4.800,Triangle,50,113,100
10005_1.1_01_ARC1,17,3,80,20,97,-77,77,4.850,3.850,83,4.150,Triangle,50,113,110
10005_1.1_01_ARC1,17,3,72,20,89,-69,69,4.450,3.450,75,3.750,Triangle,50,113,120
10005_1.1_01_ARC1,17,3,60,20,77,-57,57,3.850,2.850,63,3.150,Triangle,50,113,130
10005_1.1_01_ARC1,17,3,44,20,61,-41,41,3.050,2.050,47,2.350,Triangle,58,109,100
10005_1.1_01_ARC1,17,3,35,20,52,-32,32,2.600,1.600,38,1.900,Triangle,58,109,110
10005_1.1_01_ARC1,17,3,26,20,43,-23,23,2.150,1.150,29,1.450,Triangle,58,109,120
10005_1.1_01_ARC1,17,3,22,20,39,-19,19,1.950,0.950,25,1.250,Triangle,58,109,130
10005_1.1_01_ARC1,17,3,62,20,79,-59,59,3.950,2.950,65,3.250,Triangle,58,113,100
10005_1.1_01_ARC1,17,3,46,20,63,-43,43,3.150,2.150,49,2.450,Triangle,58,113,110
10005_1.1_01_ARC1,17,3,36,20,53,-33,33,2.650,1.650,39,1.950,Triangle,58,113,120
10005_1.1_01_ARC1,17,3,31,20,48,-28,28,2.400,1.400,34,1.700,Triangle,58,113,130
10005_1.1_01_ARC1,16,4,24,20,40,-20,20,2.000,1.000,28,1.400,Triangle,66,109,100
10005_1.1_01_ARC1,16,4,19,20,35,-15,15,1.750,0.750,23,1.150,Triangle,66,109,110
10005_1.1_01_ARC1,15,5,9,20,24,-4,4,1.200,0.200,14,0.700,Triangle,66,109,120
10005_1.1_01_ARC1,15,5,6,20,21,-1,1,1.050,0.050,11,0.550,Triangle,66,109,130
10005_1.1_01_ARC1,16,4,34,20,50,-30,30,2.500,1.500,38,1.900,Triangle,66,113,100
10005_1.1_01_ARC1,16,4,27,20,43,-23,23,2.150,1.150,31,1.550,Triangle,66,113,110
10005_1.1_01_ARC1,15,5,23,20,38,-18,18,1.900,0.900,28,1.400,Triangle,66,113,120
10005_1.1_01_ARC1,15,5,19,20,34,-14,14,1.700,0.700,24,1.200,Triangle,66,113,130
10005_1.1_01_ARC1,14,6,7,20,21,-1,1,1.050,0.050,13,0.650,Triangle,74,109,100
10005_1.1_01_ARC1,14,6,4,20,18,2,2,0.900,0.100,10,0.500,Triangle,74,109,110
10005_1.1_01_ARC1,14,6,3,20,17,3,3,0.850,0.150,9,0.450,Triangle,74,109,120
10005_1.1_01_ARC1,12,8,3,20,15,5,5,0.750,0.250,11,0.550,Triangle,74,109,130
10005_1.1_01_ARC1,15,5,21,20,36,-16,16,1.800,0.800,26,1.300,Triangle,74,113,100
10005_1.1_01_ARC1,15,5,12,20,27,-7,7,1.350,0.350,17,0.850,Triangle,74,113,110
10005_1.1_01_ARC1,15,5,9,20,24,-4,4,1.200,0.200,14,0.700,Triangle,74,113,120
10005_1.1_01_ARC1,14,6,6,20,20,0,0,1.000,0.000,12,0.600,Triangle,74,113,130
10005_1.1_01_ARC1,18,2,3,20,21,-1,1,1.050,0.050,5,0.250,Intermodes,50,109,100
10005_1.1_01_ARC1,18,2,2,20,20,0,0,1.000,0.000,4,0.200,Intermodes,50,109,110
10005_1.1_01_ARC1,18,2,2,20,20,0,0,1.000,0.000,4,0.200,Intermodes,50,109,120
10005_1.1_01_ARC1,18,2,1,20,19,1,1,0.950,0.050,3,0.150,Intermodes,50,109,130
10005_1.1_01_ARC1,18,2,4,20,22,-2,2,1.100,0.100,6,0.300,Intermodes,50,113,100
10005_1.1_01_ARC1,18,2,2,20,20,0,0,1.000,0.000,4,0.200,Intermodes,50,113,110
10005_1.1_01_ARC1,18,2,2,20,20,0,0,1.000,0.000,4,0.200,Intermodes,50,113,120
10005_1.1_01_ARC1,18,2,1,20,19,1,1,0.950,0.050,3,0.150,Intermodes,50,113,130
10005_1.1_01_ARC1,17,3,1,20,18,2,2,0.900,0.100,4,0.200,Intermodes,58,109,100
10005_1.1_01_ARC1,17,3,1,20,18,2,2,0.900,0.100,4,0.200,Intermodes,58,109,110
10005_1.1_01_ARC1,17,3,0,20,17,3,3,0.850,0.150,3,0.150,Intermodes,58,109,120
10005_1.1_01_ARC1,17,3,0,20,17,3,3,0.850,0.150,3,0.150,Intermodes,58,109,130
10005_1.1_01_ARC1,17,3,2,20,19,1,1,0.950,0.050,5,0.250,Intermodes,58,113,100
10005_1.1_01_ARC1,17,3,1,20,18,2,2,0.900,0.100,4,0.200,Intermodes,58,113,110
10005_1.1_01_ARC1,17,3,1,20,18,2,2,0.900,0.100,4,0.200,Intermodes,58,113,120
10005_1.1_01_ARC1,17,3,0,20,17,3,3,0.850,0.150,3,0.150,Intermodes,58,113,130
10005_1.1_01_ARC1,16,4,0,20,16,4,4,0.800,0.200,4,0.200,Intermodes,66,109,100
10005_1.1_01_ARC1,16,4,0,20,16,4,4,0.800,0.200,4,0.200,Intermodes,66,109,110
10005_1.1_01_ARC1,15,5,0,20,15,5,5,0.750,0.250,5,0.250,Intermodes,66,109,120
10005_1.1_01_ARC1,15,5,0,20,15,5,5,0.750,0.250,5,0.250,Intermodes,66,109,130
10005_1.1_01_ARC1,16,4,1,20,17,3,3,0.850,0.150,5,0.250,Intermodes,66,113,100
10005_1.1_01_ARC1,16,4,0,20,16,4,4,0.800,0.200,4,0.200,Intermodes,66,113,110
10005_1.1_01_ARC1,15,5,0,20,15,5,5,0.750,0.250,5,0.250,Intermodes,66,113,120
10005_1.1_01_ARC1,15,5,0,20,15,5,5,0.750,0.250,5,0.250,Intermodes,66,113,130
10005_1.1_01_ARC1,13,7,0,20,13,7,7,0.650,0.350,7,0.350,Intermodes,74,109,100
10005_1.1_01_ARC1,13,7,0,20,13,7,7,0.650,0.350,7,0.350,Intermodes,74,109,110
10005_1.1_01_ARC1,12,8,0,20,12,8,8,0.600,0.400,8,0.400,Intermodes,74,109,120
10005_1.1_01_ARC1,10,10,0,20,10,10,10,0.500,0.500,10,0.500,Intermodes,74,109,130
10005_1.1_01_ARC1,14,6,0,20,14,6,6,0.700,0.300,6,0.300,Intermodes,74,113,100
10005_1.1_01_ARC1,14,6,0,20,14,6,6,0.700,0.300,6,0.300,Intermodes,74,113,110
10005_1.1_01_ARC1,14,6,0,20,14,6,6,0.700,0.300,6,0.300,Intermodes,74,113,120
10005_1.1_01_ARC1,12,8,0,20,12,8,8,0.600,0.400,8,0.400,Intermodes,74,113,130
